;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
704,-0.0246,0.148921,-2.92969
705,-0.02459,0.14416,-2.92969
706,-0.02458,0.14416,-2.92651
707,-0.02457,0.140986,-2.92334
708,-0.02456,0.136225,-2.91858
709,-0.02455,0.134638,-2.91858
710,-0.02454,0.129877,-2.91382
711,-0.02453,0.129877,-2.91223
712,-0.02452,0.126703,-2.90588
713,-0.02451,0.121941,-2.90271
714,-0.0245,0.121941,-2.90112
715,-0.02449,0.11718,-2.89319
716,-0.02448,0.11718,-2.88842
717,-0.02447,0.112419,-2.88049
718,-0.02446,0.109245,-2.87732
719,-0.02445,0.106071,-2.86938
720,-0.02444,0.102897,-2.86303
721,-0.02443,0.102897,-2.85351
722,-0.02442,0.0997228,-2.84399
723,-0.02441,0.0949617,-2.83446
724,-0.0244,0.0949617,-2.82336
725,-0.02439,0.0886135,-2.81066
726,-0.02438,0.0886135,-2.79638
727,-0.02437,0.0854394,-2.78368
728,-0.02436,0.0822653,-2.76781
729,-0.02435,0.0790912,-2.74876
730,-0.02434,0.0759171,-2.73131
731,-0.02433,0.0759171,-2.70909
732,-0.02432,0.0695689,-2.68528
733,-0.02431,0.0663949,-2.6583
734,-0.0243,0.0663949,-2.63132
735,-0.02429,0.0632208,-2.59958
736,-0.02428,0.0600467,-2.56467
737,-0.02427,0.0568726,-2.52499
738,-0.02426,0.0552855,-2.48373
739,-0.02425,0.0521114,-2.44088
740,-0.02424,0.0489373,-2.39168
741,-0.02423,0.0441762,-2.33772
742,-0.02422,0.0441762,-2.28217
743,-0.02421,0.0394151,-2.2171
744,-0.0242,0.037828,-2.15203
745,-0.02419,0.0346539,-2.07903
746,-0.02418,0.0314798,-2.00127
747,-0.02417,0.0314798,-1.91556
748,-0.02416,0.0267187,-1.82669
749,-0.02415,0.0219576,-1.72671
750,-0.02414,0.0219576,-1.62355
751,-0.02413,0.0171964,-1.51563
752,-0.02412,0.0171964,-1.40136
753,-0.02411,0.0124353,-1.28075
754,-0.0241,0.00926119,-1.15378
755,-0.02409,0.00926119,-1.02523
756,-0.02408,0.00450005,-0.885572
757,-0.02407,0.00450005,-0.750673
758,-0.02406,-0.00184814,-0.601491
759,-0.02405,-0.00502223,-0.457069
760,-0.02404,-0.00502223,-0.307887
761,-0.02403,-0.00978337,-0.157118
762,-0.02402,-0.00978337,-0.00317409
763,-0.02401,-0.0145445,0.152356
764,-0.024,-0.0161316,0.304713
765,-0.02399,-0.0193056,0.452308
766,-0.02398,-0.0240668,0.598316
767,-0.02397,-0.0256538,0.744325
768,-0.02396,-0.0288279,0.883985
769,-0.02395,-0.032002,1.02047
770,-0.02394,-0.032002,1.14902
771,-0.02393,-0.0367632,1.27599
772,-0.02392,-0.0383502,1.39501
773,-0.02391,-0.0415243,1.50928
774,-0.0239,-0.0446984,1.6172
775,-0.02389,-0.0478725,1.72195
776,-0.02388,-0.0510466,1.82034
777,-0.02387,-0.0542207,1.90763
778,-0.02386,-0.0558077,1.99333
779,-0.02385,-0.0589818,2.0711
780,-0.02384,-0.0605689,2.1441
781,-0.02383,-0.0637429,2.20917
782,-0.02382,-0.0685041,2.27265
783,-0.02381,-0.0700911,2.32978
784,-0.0238,-0.0732652,2.38057
785,-0.02379,-0.0748523,2.42818
786,-0.02378,-0.0780264,2.47421
787,-0.02377,-0.0812005,2.51547
788,-0.02376,-0.0827875,2.55356
789,-0.02375,-0.0859616,2.58689
790,-0.02374,-0.0875486,2.62021
791,-0.02373,-0.0923098,2.64719
792,-0.02372,-0.0954839,2.67259
793,-0.02371,-0.098658,2.6948
794,-0.0237,-0.100245,2.71702
795,-0.02369,-0.103419,2.73765
796,-0.02368,-0.105006,2.75353
797,-0.02367,-0.10818,2.7694
798,-0.02366,-0.112941,2.78368
799,-0.02365,-0.114528,2.79638
800,-0.02364,-0.117703,2.81066
801,-0.02363,-0.11929,2.82177
802,-0.02362,-0.122464,2.83129
803,-0.02361,-0.125638,2.84081
804,-0.0236,-0.127225,2.84716
805,-0.02359,-0.130399,2.85668
806,-0.02358,-0.131986,2.86303
807,-0.02357,-0.136747,2.86938
808,-0.02356,-0.139921,2.87573
809,-0.02355,-0.141508,2.88049
810,-0.02354,-0.144682,2.88525
811,-0.02353,-0.147856,2.88842
812,-0.02352,-0.149443,2.89319
813,-0.02351,-0.152618,2.89795
814,-0.0235,-0.157379,2.89953
815,-0.02349,-0.158966,2.90271
816,-0.02348,-0.16214,2.90588
817,-0.02347,-0.163727,2.91064
818,-0.02346,-0.166901,2.91064
819,-0.02345,-0.168488,2.9154
820,-0.02344,-0.171662,2.9154
821,-0.02343,-0.176423,2.91699
822,-0.02342,-0.176423,2.92175
823,-0.02341,-0.182771,2.92334
824,-0.0234,-0.182771,2.92493
825,-0.02339,-0.185946,2.92651
826,-0.02338,-0.18912,2.9281
827,-0.02337,-0.190707,2.92969
828,-0.02336,-0.195468,2.92969
829,-0.02335,-0.195468,2.93127
830,-0.02334,-0.198642,2.93127
831,-0.02333,-0.20499,2.93445
832,-0.02332,-0.20499,2.93604
833,-0.02331,-0.209751,2.93604
834,-0.0233,-0.209751,2.93762
835,-0.02329,-0.212925,2.93762
836,-0.02328,-0.217686,2.94238
837,-0.02327,-0.217686,2.94238
838,-0.02326,-0.220861,2.94397
839,-0.02325,-0.225622,2.94397
840,-0.02324,-0.228796,2.94397
841,-0.02323,-0.23197,2.94397
842,-0.02322,-0.233557,2.94714
843,-0.02321,-0.236731,2.94714
844,-0.0232,-0.238318,2.94873
845,-0.02319,-0.241492,2.95032
846,-0.02318,-0.243079,2.95032
847,-0.02317,-0.246253,2.95032
848,-0.02316,-0.251014,2.95349
849,-0.02315,-0.252601,2.95349
850,-0.02314,-0.255776,2.95508
851,-0.02313,-0.25895,2.95508
852,-0.02312,-0.262124,2.95667
853,-0.02311,-0.262124,2.95667
854,-0.0231,-0.266885,2.95667
855,-0.02309,-0.266885,2.95984
856,-0.02308,-0.273233,2.95984
857,-0.02307,-0.27482,2.96143
858,-0.02306,-0.277994,2.96143
859,-0.02305,-0.281168,2.96302
860,-0.02304,-0.284342,2.96302
861,-0.02303,-0.284342,2.96302
862,-0.02302,-0.287516,2.96619
863,-0.02301,-0.290691,2.96619
864,-0.023,-0.295452,2.96778
865,-0.02299,-0.298626,2.96778
866,-0.02298,-0.298626,2.96936
867,-0.02297,-0.303387,2.97095
868,-0.02296,-0.304974,2.97095
869,-0.02295,-0.308148,2.97095
870,-0.02294,-0.311322,2.97254
871,-0.02293,-0.311322,2.97412
872,-0.02292,-0.31767,2.97412
873,-0.02291,-0.31767,2.97571
874,-0.0229,-0.322432,2.9773
875,-0.02289,-0.325606,2.9773
876,-0.02288,-0.327193,2.9773
877,-0.02287,-0.330367,2.97889
878,-0.02286,-0.331954,2.98047
879,-0.02285,-0.335128,2.98206
880,-0.02284,-0.339889,2.98206
881,-0.02283,-0.343063,2.98206
882,-0.02282,-0.346237,2.98365
883,-0.02281,-0.346237,2.98365
884,-0.0228,-0.350998,2.98523
885,-0.02279,-0.350998,2.98841
886,-0.02278,-0.355759,2.98841
887,-0.02277,-0.357347,2.98841
888,-0.02276,-0.355759,2.98841
889,-0.02275,-0.354172,2.98523
890,-0.02274,-0.352585,2.98523
891,-0.02273,-0.347824,2.98365
892,-0.02272,-0.347824,2.98365
893,-0.02271,-0.34465,2.98365
894,-0.0227,-0.341476,2.98206
895,-0.02269,-0.335128,2.98206
896,-0.02268,-0.335128,2.98047
897,-0.02267,-0.331954,2.98047
898,-0.02266,-0.32878,2.97889
899,-0.02265,-0.327193,2.9773
900,-0.02264,-0.322432,2.97571
901,-0.02263,-0.322432,2.97571
902,-0.02262,-0.319257,2.97571
903,-0.02261,-0.314496,2.97412
904,-0.0226,-0.312909,2.97254
905,-0.02259,-0.308148,2.97254
906,-0.02258,-0.308148,2.97095
907,-0.02257,-0.304974,2.97095
908,-0.02256,-0.3018,2.96936
909,-0.02255,-0.298626,2.96936
910,-0.02254,-0.297039,2.96778
911,-0.02253,-0.293865,2.96778
912,-0.02252,-0.289104,2.96619
913,-0.02251,-0.285929,2.96619
914,-0.0225,-0.285929,2.96302
915,-0.02249,-0.282755,2.96302
916,-0.02248,-0.279581,2.96302
917,-0.02247,-0.276407,2.96143
918,-0.02246,-0.273233,2.96143
919,-0.02245,-0.273233,2.95984
920,-0.02244,-0.268472,2.95825
921,-0.02243,-0.265298,2.95825
922,-0.02242,-0.262124,2.95667
923,-0.02241,-0.260537,2.95667
924,-0.0224,-0.257363,2.95508
925,-0.02239,-0.254189,2.95508
926,-0.02238,-0.252601,2.95349
927,-0.02237,-0.249427,2.95191
928,-0.02236,-0.244666,2.95191
929,-0.02235,-0.244666,2.94873
930,-0.02234,-0.239905,2.94873
931,-0.02233,-0.236731,2.94873
932,-0.02232,-0.236731,2.94714
933,-0.02231,-0.233557,2.94714
934,-0.0223,-0.230383,2.94556
935,-0.02229,-0.227209,2.94556
936,-0.02228,-0.222448,2.94238
937,-0.02227,-0.220861,2.94238
938,-0.02226,-0.217686,2.94238
939,-0.02225,-0.214512,2.93921
940,-0.02224,-0.214512,2.93921
941,-0.02223,-0.209751,2.93762
942,-0.02222,-0.208164,2.93445
943,-0.02221,-0.20499,2.93445
944,-0.0222,-0.200229,2.93445
945,-0.02219,-0.200229,2.93127
946,-0.02218,-0.195468,2.93127
947,-0.02217,-0.193881,2.92969
948,-0.02216,-0.190707,2.9281
949,-0.02215,-0.187533,2.92651
950,-0.02214,-0.187533,2.92493
951,-0.02213,-0.182771,2.92334
952,-0.02212,-0.181184,2.92175
953,-0.02211,-0.176423,2.92017
954,-0.0221,-0.173249,2.92017
955,-0.02209,-0.171662,2.9154
956,-0.02208,-0.168488,2.91223
957,-0.02207,-0.165314,2.91223
958,-0.02206,-0.165314,2.90747
959,-0.02205,-0.160553,2.90588
960,-0.02204,-0.160553,2.90271
961,-0.02203,-0.154205,2.89953
962,-0.02202,-0.15103,2.89636
963,-0.02201,-0.15103,2.8916
964,-0.022,-0.146269,2.88842
965,-0.02199,-0.144682,2.88525
966,-0.02198,-0.141508,2.8789
967,-0.02197,-0.138334,2.87414
968,-0.02196,-0.136747,2.86779
969,-0.02195,-0.131986,2.86144
970,-0.02194,-0.128812,2.8551
971,-0.02193,-0.127225,2.84716
972,-0.02192,-0.124051,2.83764
973,-0.02191,-0.122464,2.8297
974,-0.0219,-0.11929,2.82177
975,-0.02189,-0.116115,2.80748
976,-0.02188,-0.114528,2.79638
977,-0.02187,-0.109767,2.78209
978,-0.02186,-0.10818,2.76781
979,-0.02185,-0.105006,2.75194
980,-0.02184,-0.101832,2.73448
981,-0.02183,-0.100245,2.71702
982,-0.02182,-0.0970709,2.69322
983,-0.02181,-0.0938968,2.66941
984,-0.0218,-0.0923098,2.64243
985,-0.02179,-0.0875486,2.61387
986,-0.02178,-0.0859616,2.58371
987,-0.02177,-0.0827875,2.5488
988,-0.02176,-0.0796134,2.51071
989,-0.02175,-0.0764393,2.46944
990,-0.02174,-0.0748523,2.42501
991,-0.02173,-0.0716782,2.37581
992,-0.02172,-0.0700911,2.32185
993,-0.02171,-0.066917,2.26472
994,-0.0217,-0.0637429,2.20441
995,-0.02169,-0.0605689,2.13616
996,-0.02168,-0.0573948,2.05999
997,-0.02167,-0.0558077,1.98222
998,-0.02166,-0.0526336,1.90128
999,-0.02165,-0.0510466,1.80765
1000,-0.02164,-0.0478725,1.70766
1001,-0.02163,-0.0446984,1.60609
1002,-0.02162,-0.0415243,1.495
1003,-0.02161,-0.0383502,1.38232
1004,-0.0216,-0.0335891,1.26011
1005,-0.02159,-0.0335891,1.13791
1006,-0.02158,-0.030415,1.0046
1007,-0.02157,-0.0272409,0.868114
1008,-0.02156,-0.0256538,0.728454
1009,-0.02155,-0.0193056,0.584033
1010,-0.02154,-0.0193056,0.436438
1011,-0.02153,-0.0161316,0.285668
1012,-0.02152,-0.0129575,0.133312
1013,-0.02151,-0.00978337,-0.0174575
1014,-0.0215,-0.00978337,-0.171401
1015,-0.02149,-0.00660928,-0.323757
1016,-0.02148,-0.00184814,-0.471353
1017,-0.02147,-0.00184814,-0.617361
1018,-0.02146,0.00132596,-0.760195
1019,-0.02145,0.00608709,-0.899855
1020,-0.02144,0.00767414,-1.03634
1021,-0.02143,0.0124353,-1.16648
1022,-0.02142,0.0124353,-1.29344
1023,-0.02141,0.0171964,-1.41247
1024,-0.0214,0.0171964,-1.52515
1025,-0.02139,0.0203705,-1.63624
1026,-0.02138,0.0267187,-1.7394
1027,-0.02137,0.0267187,-1.83463
1028,-0.02136,0.0298928,-1.92667
1029,-0.02135,0.0330669,-2.00761
1030,-0.02134,0.0346539,-2.08855
1031,-0.02133,0.0394151,-2.15997
1032,-0.02132,0.0394151,-2.22663
1033,-0.02131,0.0425892,-2.28852
1034,-0.0213,0.0489373,-2.34407
1035,-0.02129,0.0489373,-2.39803
1036,-0.02128,0.0521114,-2.44564
1037,-0.02127,0.0568726,-2.48849
1038,-0.02126,0.0568726,-2.53293
1039,-0.02125,0.0600467,-2.56784
1040,-0.02124,0.0632208,-2.60276
1041,-0.02123,0.0663949,-2.6345
1042,-0.02122,0.0695689,-2.66148
1043,-0.02121,0.0695689,-2.68687
1044,-0.0212,0.0743301,-2.71226
1045,-0.02119,0.0775042,-2.73131
1046,-0.02118,0.0806783,-2.75194
1047,-0.02117,0.0838524,-2.76781
1048,-0.02116,0.0838524,-2.78527
1049,-0.02115,0.0886135,-2.79796
1050,-0.02114,0.0917876,-2.81383
1051,-0.02113,0.0917876,-2.82336
1052,-0.02112,0.0965487,-2.83605
1053,-0.02111,0.0997228,-2.84557
1054,-0.0211,0.102897,-2.85668
1055,-0.02109,0.104484,-2.86303
1056,-0.02108,0.107658,-2.86938
1057,-0.02107,0.110832,-2.8789
1058,-0.02106,0.114006,-2.88208
1059,-0.02105,0.114006,-2.88842
1060,-0.02104,0.120354,-2.89319
1061,-0.02103,0.120354,-2.90112
1062,-0.02102,0.125116,-2.90271
1063,-0.02101,0.126703,-2.90747
1064,-0.021,0.129877,-2.91064
1065,-0.02099,0.133051,-2.91382
1066,-0.02098,0.133051,-2.91699
1067,-0.02097,0.137812,-2.92175
1068,-0.02096,0.140986,-2.92334
1069,-0.02095,0.14416,-2.92651
1070,-0.02094,0.147334,-2.92969
1071,-0.02093,0.150508,-2.92969
1072,-0.02092,0.150508,-2.93286
1073,-0.02091,0.155269,-2.93445
1074,-0.0209,0.158444,-2.93604
1075,-0.02089,0.163205,-2.93762
1076,-0.02088,0.163205,-2.9408
1077,-0.02087,0.166379,-2.9408
1078,-0.02086,0.169553,-2.9408
1079,-0.02085,0.172727,-2.94556
1080,-0.02084,0.172727,-2.94714
1081,-0.02083,0.177488,-2.94714
1082,-0.02082,0.179075,-2.94714
1083,-0.02081,0.182249,-2.95032
1084,-0.0208,0.18701,-2.95032
1085,-0.02079,0.188597,-2.95032
1086,-0.02078,0.191772,-2.95349
1087,-0.02077,0.193359,-2.95508
1088,-0.02076,0.196533,-2.95667
1089,-0.02075,0.19812,-2.95667
1090,-0.02074,0.201294,-2.95667
1091,-0.02073,0.204468,-2.95984
1092,-0.02072,0.206055,-2.95984
1093,-0.02071,0.210816,-2.95984
1094,-0.0207,0.21399,-2.96143
1095,-0.02069,0.215577,-2.96143
1096,-0.02068,0.218751,-2.96143
1097,-0.02067,0.220338,-2.9646
1098,-0.02066,0.223512,-2.9646
1099,-0.02065,0.226687,-2.96778
1100,-0.02064,0.228274,-2.96778
1101,-0.02063,0.233035,-2.96778
1102,-0.02062,0.236209,-2.97095
1103,-0.02061,0.237796,-2.97095
1104,-0.0206,0.24097,-2.97254
1105,-0.02059,0.244144,-2.97254
1106,-0.02058,0.245731,-2.97254
1107,-0.02057,0.248905,-2.97412
1108,-0.02056,0.253666,-2.97571
1109,-0.02055,0.255253,-2.97571
1110,-0.02054,0.258427,-2.9773
1111,-0.02053,0.260015,-2.9773
1112,-0.02052,0.263189,-2.97889
1113,-0.02051,0.266363,-2.97889
1114,-0.0205,0.26795,-2.98047
1115,-0.02049,0.271124,-2.98206
1116,-0.02048,0.272711,-2.98206
1117,-0.02047,0.277472,-2.98365
1118,-0.02046,0.280646,-2.98365
1119,-0.02045,0.282233,-2.98523
1120,-0.02044,0.285407,-2.98523
1121,-0.02043,0.288581,-2.98682
1122,-0.02042,0.290168,-2.98682
1123,-0.02041,0.293342,-2.99
1124,-0.0204,0.29493,-2.99
1125,-0.02039,0.299691,-2.99158
1126,-0.02038,0.301278,-2.99158
1127,-0.02037,0.304452,-2.99317
1128,-0.02036,0.307626,-2.99476
1129,-0.02035,0.309213,-2.99476
1130,-0.02034,0.313974,-2.99634
1131,-0.02033,0.313974,-2.99634
1132,-0.02032,0.317148,-2.99793
1133,-0.02031,0.323496,-2.99793
1134,-0.0203,0.323496,-2.99952
1135,-0.02029,0.32667,-2.99952
1136,-0.02028,0.329845,-3.0011
1137,-0.02027,0.331432,-3.0011
1138,-0.02026,0.329845,-3.0011
1139,-0.02025,0.329845,-3.0011
1140,-0.02024,0.325083,-2.99952
1141,-0.02023,0.323496,-2.99952
1142,-0.02022,0.318735,-2.99793
1143,-0.02021,0.315561,-2.99793
1144,-0.0202,0.315561,-2.99634
1145,-0.02019,0.3108,-2.99634
1146,-0.02018,0.309213,-2.99476
1147,-0.02017,0.306039,-2.99476
1148,-0.02016,0.304452,-2.99317
1149,-0.02015,0.301278,-2.99158
1150,-0.02014,0.296517,-2.99158
1151,-0.02013,0.29493,-2.99
1152,-0.02012,0.291755,-2.99
1153,-0.02011,0.288581,-2.98682
1154,-0.0201,0.286994,-2.98682
1155,-0.02009,0.28382,-2.98523
1156,-0.02008,0.282233,-2.98523
1157,-0.02007,0.279059,-2.98365
1158,-0.02006,0.274298,-2.98365
1159,-0.02005,0.272711,-2.98206
1160,-0.02004,0.269537,-2.98047
1161,-0.02003,0.26795,-2.98047
1162,-0.02002,0.264776,-2.97889
1163,-0.02001,0.263189,-2.97889
1164,-0.02,0.260015,-2.9773
1165,-0.01999,0.25684,-2.9773
1166,-0.01998,0.255253,-2.97571
1167,-0.01997,0.250492,-2.97571
1168,-0.01996,0.247318,-2.97412
1169,-0.01995,0.245731,-2.97412
1170,-0.01994,0.242557,-2.97254
1171,-0.01993,0.24097,-2.97095
1172,-0.01992,0.237796,-2.97095
1173,-0.01991,0.234622,-2.96936
1174,-0.0199,0.233035,-2.96936
1175,-0.01989,0.228274,-2.96778
1176,-0.01988,0.225099,-2.96778
1177,-0.01987,0.223512,-2.9646
1178,-0.01986,0.220338,-2.9646
1179,-0.01985,0.217164,-2.96302
1180,-0.01984,0.215577,-2.96302
1181,-0.01983,0.212403,-2.95984
1182,-0.01982,0.209229,-2.95984
1183,-0.01981,0.206055,-2.95984
1184,-0.0198,0.202881,-2.95825
1185,-0.01979,0.201294,-2.95825
1186,-0.01978,0.19812,-2.95508
1187,-0.01977,0.194946,-2.95508
1188,-0.01976,0.193359,-2.95508
1189,-0.01975,0.190184,-2.95349
1190,-0.01974,0.188597,-2.95032
1191,-0.01973,0.182249,-2.95032
1192,-0.01972,0.182249,-2.95032
1193,-0.01971,0.179075,-2.94714
1194,-0.0197,0.175901,-2.94714
1195,-0.01969,0.172727,-2.94714
1196,-0.01968,0.169553,-2.94556
1197,-0.01967,0.169553,-2.94397
1198,-0.01966,0.164792,-2.9408
1199,-0.01965,0.164792,-2.93762
1200,-0.01964,0.160031,-2.93604
1201,-0.01963,0.155269,-2.93604
1202,-0.01962,0.155269,-2.93445
1203,-0.01961,0.152095,-2.93127
1204,-0.0196,0.148921,-2.93127
1205,-0.01959,0.145747,-2.9281
1206,-0.01958,0.14416,-2.92493
1207,-0.01957,0.137812,-2.92493
1208,-0.01956,0.137812,-2.91858
1209,-0.01955,0.134638,-2.9154
1210,-0.01954,0.129877,-2.91382
1211,-0.01953,0.129877,-2.90906
1212,-0.01952,0.126703,-2.90588
1213,-0.01951,0.123529,-2.90271
1214,-0.0195,0.121941,-2.89953
1215,-0.01949,0.118767,-2.89319
1216,-0.01948,0.114006,-2.88684
1217,-0.01947,0.112419,-2.88208
1218,-0.01946,0.109245,-2.87732
1219,-0.01945,0.106071,-2.86938
1220,-0.01944,0.102897,-2.86303
1221,-0.01943,0.102897,-2.85351
1222,-0.01942,0.0997228,-2.84399
1223,-0.01941,0.0949617,-2.83446
1224,-0.0194,0.0949617,-2.82336
1225,-0.01939,0.0886135,-2.81066
1226,-0.01938,0.0886135,-2.79638
1227,-0.01937,0.0854394,-2.78368
1228,-0.01936,0.0822653,-2.76781
1229,-0.01935,0.0790912,-2.74876
1230,-0.01934,0.0759171,-2.73131
1231,-0.01933,0.0759171,-2.7075
1232,-0.01932,0.0695689,-2.68528
1233,-0.01931,0.0679819,-2.6583
1234,-0.0193,0.0648078,-2.63132
1235,-0.01929,0.0616337,-2.59799
1236,-0.01928,0.0600467,-2.56308
1237,-0.01927,0.0568726,-2.52499
1238,-0.01926,0.0552855,-2.48531
1239,-0.01925,0.0521114,-2.44088
1240,-0.01924,0.0489373,-2.39168
1241,-0.01923,0.0457633,-2.33772
1242,-0.01922,0.0425892,-2.28217
1243,-0.01921,0.0394151,-2.2171
1244,-0.0192,0.036241,-2.15203
1245,-0.01919,0.036241,-2.07903
1246,-0.01918,0.0314798,-1.99968
1247,-0.01917,0.0298928,-1.91556
1248,-0.01916,0.0267187,-1.82669
1249,-0.01915,0.0219576,-1.72829
1250,-0.01914,0.0203705,-1.62514
1251,-0.01913,0.0171964,-1.51563
1252,-0.01912,0.0171964,-1.39977
1253,-0.01911,0.0124353,-1.28075
1254,-0.0191,0.00926119,-1.1522
1255,-0.01909,0.00926119,-1.02682
1256,-0.01908,0.00450005,-0.885572
1257,-0.01907,0.00132596,-0.749086
1258,-0.01906,-0.00184814,-0.604665
1259,-0.01905,-0.00502223,-0.457069
1260,-0.01904,-0.00502223,-0.307887
1261,-0.01903,-0.00978337,-0.153943
1262,-0.01902,-0.00978337,-0.00317409
1263,-0.01901,-0.0145445,0.152356
1264,-0.019,-0.0177186,0.303126
1265,-0.01899,-0.0177186,0.452308
1266,-0.01898,-0.0240668,0.598316
1267,-0.01897,-0.0256538,0.745912
1268,-0.01896,-0.0288279,0.883985
1269,-0.01895,-0.032002,1.02047
1270,-0.01894,-0.0335891,1.15061
1271,-0.01893,-0.0367632,1.27599
1272,-0.01892,-0.0383502,1.39501
1273,-0.01891,-0.0415243,1.50928
1274,-0.0189,-0.0446984,1.6172
1275,-0.01889,-0.0478725,1.72353
1276,-0.01888,-0.0510466,1.81876
1277,-0.01887,-0.0542207,1.90763
1278,-0.01886,-0.0558077,1.99333
1279,-0.01885,-0.0589818,2.06951
1280,-0.01884,-0.0621559,2.1441
1281,-0.01883,-0.0637429,2.20917
1282,-0.01882,-0.0685041,2.27265
1283,-0.01881,-0.0700911,2.3282
1284,-0.0188,-0.0732652,2.38216
1285,-0.01879,-0.0748523,2.42977
1286,-0.01878,-0.0780264,2.47421
1287,-0.01877,-0.0812005,2.51547
1288,-0.01876,-0.0827875,2.55356
1289,-0.01875,-0.0859616,2.58689
1290,-0.01874,-0.0875486,2.61545
1291,-0.01873,-0.0923098,2.64878
1292,-0.01872,-0.0954839,2.67259
1293,-0.01871,-0.0970709,2.6948
1294,-0.0187,-0.100245,2.71702
1295,-0.01869,-0.103419,2.73765
1296,-0.01868,-0.105006,2.75353
1297,-0.01867,-0.10818,2.7694
1298,-0.01866,-0.109767,2.78368
1299,-0.01865,-0.114528,2.79638
1300,-0.01864,-0.117703,2.81066
1301,-0.01863,-0.11929,2.82018
1302,-0.01862,-0.122464,2.83129
1303,-0.01861,-0.125638,2.84081
1304,-0.0186,-0.127225,2.84716
1305,-0.01859,-0.130399,2.85668
1306,-0.01858,-0.131986,2.86303
1307,-0.01857,-0.136747,2.86779
1308,-0.01856,-0.138334,2.87573
1309,-0.01855,-0.141508,2.88049
1310,-0.01854,-0.146269,2.88525
1311,-0.01853,-0.146269,2.88842
1312,-0.01852,-0.149443,2.8916
1313,-0.01851,-0.152618,2.89636
1314,-0.0185,-0.157379,2.89953
1315,-0.01849,-0.158966,2.90271
1316,-0.01848,-0.163727,2.90588
1317,-0.01847,-0.163727,2.91064
1318,-0.01846,-0.166901,2.91064
1319,-0.01845,-0.170075,2.91382
1320,-0.01844,-0.171662,2.91699
1321,-0.01843,-0.174836,2.91699
1322,-0.01842,-0.176423,2.92017
1323,-0.01841,-0.181184,2.92334
1324,-0.0184,-0.184358,2.92493
1325,-0.01839,-0.185946,2.92651
1326,-0.01838,-0.18912,2.9281
1327,-0.01837,-0.190707,2.92969
1328,-0.01836,-0.195468,2.92969
1329,-0.01835,-0.195468,2.93127
1330,-0.01834,-0.198642,2.93127
1331,-0.01833,-0.20499,2.93445
1332,-0.01832,-0.20499,2.93604
1333,-0.01831,-0.208164,2.93604
1334,-0.0183,-0.211338,2.93604
1335,-0.01829,-0.212925,2.93921
1336,-0.01828,-0.216099,2.93921
1337,-0.01827,-0.217686,2.93921
1338,-0.01826,-0.220861,2.94397
1339,-0.01825,-0.227209,2.94397
1340,-0.01824,-0.227209,2.94556
1341,-0.01823,-0.230383,2.94556
1342,-0.01822,-0.233557,2.94714
1343,-0.01821,-0.236731,2.94714
1344,-0.0182,-0.238318,2.94714
1345,-0.01819,-0.241492,2.95032
1346,-0.01818,-0.243079,2.95032
1347,-0.01817,-0.246253,2.95191
1348,-0.01816,-0.251014,2.95191
1349,-0.01815,-0.252601,2.95191
1350,-0.01814,-0.255776,2.95508
1351,-0.01813,-0.25895,2.95508
1352,-0.01812,-0.262124,2.95508
1353,-0.01811,-0.262124,2.95825
1354,-0.0181,-0.266885,2.95825
1355,-0.01809,-0.271646,2.95984
1356,-0.01808,-0.271646,2.95984
1357,-0.01807,-0.27482,2.96143
1358,-0.01806,-0.277994,2.96143
1359,-0.01805,-0.281168,2.96302
1360,-0.01804,-0.284342,2.96302
1361,-0.01803,-0.284342,2.96619
1362,-0.01802,-0.287516,2.96619
1363,-0.01801,-0.290691,2.96619
1364,-0.018,-0.295452,2.96619
1365,-0.01799,-0.298626,2.96936
1366,-0.01798,-0.298626,2.96936
1367,-0.01797,-0.303387,2.97095
1368,-0.01796,-0.306561,2.97095
1369,-0.01795,-0.306561,2.97095
1370,-0.01794,-0.311322,2.97254
1371,-0.01793,-0.312909,2.97412
1372,-0.01792,-0.31767,2.97412
1373,-0.01791,-0.319257,2.97571
1374,-0.0179,-0.322432,2.97571
1375,-0.01789,-0.325606,2.9773
1376,-0.01788,-0.327193,2.9773
1377,-0.01787,-0.330367,2.97889
1378,-0.01786,-0.331954,2.98047
1379,-0.01785,-0.335128,2.98206
1380,-0.01784,-0.339889,2.98206
1381,-0.01783,-0.343063,2.98365
1382,-0.01782,-0.343063,2.98365
1383,-0.01781,-0.347824,2.98523
1384,-0.0178,-0.350998,2.98523
1385,-0.01779,-0.350998,2.98841
1386,-0.01778,-0.355759,2.98841
1387,-0.01777,-0.355759,2.98841
1388,-0.01776,-0.357347,2.98841
1389,-0.01775,-0.354172,2.98841
1390,-0.01774,-0.352585,2.98523
1391,-0.01773,-0.347824,2.98523
1392,-0.01772,-0.347824,2.98365
1393,-0.01771,-0.34465,2.98365
1394,-0.0177,-0.341476,2.98206
1395,-0.01769,-0.335128,2.98206
1396,-0.01768,-0.335128,2.98047
1397,-0.01767,-0.331954,2.98047
1398,-0.01766,-0.32878,2.97889
1399,-0.01765,-0.327193,2.9773
1400,-0.01764,-0.322432,2.9773
1401,-0.01763,-0.322432,2.97571
